restaurant_id,date,drinks_payment,food_payment,other_payment,service_charges,delivery_charges,tax_charges,creditcard_tip,sales_id
32,2024-06-06,988.74,1574.77,289.59,75.6,134.08,245.05,0.06,11473
32,2024-06-07,808.86,1655.47,301.54,67.86,140.84,238.0,4.26,11474
32,2024-06-08,792.26,1456.62,248.87,83.16,83.50999999999999,213.14,7.33,11475
32,2024-06-09,828.83,1779.42,351.87,99.1,97.83,252.58,5.88,11476
32,2024-06-10,925.91,1868.92,341.13,90.76,132.13,268.7,5.85,11477
32,2024-06-11,929.64,1889.53,259.52,57.88,192.12,266.28,1.49,11478
32,2024-06-12,827.45,1547.89,292.56,96.38,74.02,227.04,2.39,11479
32,2024-06-13,818.14,1623.67,283.18,68.76,134.97,234.3,4.43,11480
32,2024-06-14,796.53,1846.11,298.4,78.18,137.72,252.55,2.52,11481
32,2024-06-15,705.42,1403.85,352.23,68.38,109.38,211.13,7.87,11482
32,2024-06-16,790.0,1639.54,323.92,91.28,92.81,234.98,8.62,11483
32,2024-06-17,768.54,1823.99,299.71,75.69,137.83,248.46,9.77,11484
32,2024-06-18,703.49,1651.7,317.54,75.5,116.29,229.16,6.18,11485
32,2024-06-19,866.51,1735.9,298.72,116.82,56.46,245.95,2.38,11486
32,2024-06-20,875.18,1585.2,291.72,93.87,87.44,234.68,2.38,11487
32,2024-06-21,858.21,1544.05,275.0,70.62,126.5,229.95,9.32,11488
32,2024-06-22,843.32,1670.1,290.16,95.82,88.72,239.03,6.44,11489
32,2024-06-23,982.56,1465.43,246.59,67.60000000000001,134.24,231.71,5.63,11490
32,2024-06-24,851.84,1695.08,312.2,81.13,123.62,245.13,0.13,11491
32,2024-06-25,764.01,1617.42,308.86,95.22,78.64,229.15,6.28,11492
32,2024-06-26,740.03,1642.76,286.11,65.84,135.24,229.6,5.26,11493
32,2024-06-27,988.49,1692.79,326.1,90.67,119.39,257.42,8.91,11494
32,2024-06-28,764.9,1547.74,285.35,80.36,99.07000000000001,222.21,7.95,11495
32,2024-06-29,789.67,1460.7,297.66,77.28,100.26,218.02,1.38,11496
32,2024-06-30,821.72,1674.08,346.48,90.98,102.24,242.84,2.35,11497
32,2024-07-01,817.34,1838.1,247.76,115.48,59.37,246.25,7.04,11498
32,2024-07-02,823.85,1790.62,253.48,101.27,84.28999999999999,244.3,3.16,11499
32,2024-07-03,767.26,1500.74,285.72,77.3,100.79,218.55,2.9,11500
32,2024-07-04,855.57,1716.35,328.09,114.63,60.78,246.09,4.14,11501
32,2024-07-05,950.03,1681.08,281.59,80.97,129.34,249.83,2.53,11502
32,2024-07-06,835.66,1503.89,323.48,64.28,137.73,229.23,6.47,11503
32,2024-07-07,882.1800000000001,1669.22,306.76,98.86,88.1,243.59,1.5,11504
32,2024-07-08,820.34,1597.11,287.93,88.69,93.22,230.94,6.46,11505
32,2024-07-09,852.46,1405.92,324.07,53.95,150.33,222.94,3.27,11506
32,2024-07-10,943.31,1621.98,320.62,77.93,132.73,247.72,6.64,11507
32,2024-07-11,910.39,1693.11,312.54,89.16,113.31,249.47,6.32,11508
32,2024-07-12,1011.02,1560.77,261.19,105.16,73.00999999999999,240.9,7.0,11509
32,2024-07-13,722.48,1521.64,290.9,65.9,121.72,217.8,0.35,11510
32,2024-07-14,678.9,1961.47,268.02,84.2,122.45,249.21,9.63,11511
32,2024-07-15,738.17,1655.66,267.83,81.5,103.16,227.7,7.29,11512
32,2024-07-16,1037.94,2008.87,354.06,57.35,225.36,294.67,4.04,11513
32,2024-07-17,784.77,1728.26,289.21,111.33,57.56,237.7,2.58,11514
32,2024-07-18,768.19,1630.23,299.19,75.45,118.88,231.35,4.63,11515
32,2024-07-19,888.4200000000001,1792.69,252.47,122.85,47.62,248.34,0.69,11516
32,2024-07-20,897.49,1573.66,329.46,103.71,72.6,238.15,0.27,11517
32,2024-07-21,813.13,1807.04,348.5,92.81,111.24,253.84,0.24,11518
32,2024-07-22,762.71,1589.31,255.65,67.15,126.43,224.11,7.75,11519
32,2024-07-23,884.37,1747.18,308.97,79.67,134.73,252.43,2.69,11520
32,2024-07-24,860.82,1774.88,298.88,75.48,142.49,252.21,3.56,11521
32,2024-07-25,755.08,1815.93,330.54,66.54,157.06,250.02,6.95,11522
32,2024-07-26,772.77,1531.9,291.56,83.77,92.09,221.76,7.12,11523
32,2024-07-27,883.22,1506.35,299.53,67.54,133.8,231.25,6.41,11524
32,2024-07-28,818.99,1826.24,326.44,83.82000000000001,129.56,254.81,5.71,11525
32,2024-07-29,1016.51,1790.8,358.9,97.86,120.89,270.78,6.85,11526
32,2024-07-30,874.83,1446.26,323.68,75.41,113.69,226.72,3.77,11527
32,2024-07-31,823.79,1743.65,369.44,58.95,175.79,253.69,9.64,11528
32,2024-08-01,830.93,1750.45,333.39,91.79,107.92,249.16,0.71,11529
32,2024-08-02,818.79,1697.85,259.71,85.85,105.95,237.46,6.24,11530
32,2024-08-03,804.63,1372.06,294.23,90.81,65.45,210.2,0.59,11531
32,2024-08-04,717.92,1762.5,291.3,70.36,136.47,238.25,4.33,11532
32,2024-08-05,733.8,1600.81,304.32,54.34999999999999,155.24,227.89,0.27,11533
32,2024-08-06,867.28,1486.27,337.57,86.11,96.91,229.96,6.62,11534
32,2024-08-07,852.44,1819.35,288.74,96.32,103.41,252.82,5.43,11535
32,2024-08-08,1000.84,1639.26,275.54,95.6,100.31,248.92,3.26,11536
32,2024-08-09,825.73,1532.89,284.45,75.24,113.84,226.56,1.94,11537
32,2024-08-10,857.4,1768.06,336.16,104.78,86.53999999999999,252.24,7.88,11538
32,2024-08-11,796.98,1804.63,238.17,84.99,114.02,243.12,8.01,11539
32,2024-08-12,830.99,1782.98,279.42,83.64,122.09,247.94,4.84,11540
32,2024-08-13,760.84,1658.0,306.98,83.04,106.47,233.24,4.64,11541
32,2024-08-14,763.02,1793.47,360.08,100.72,90.21000000000001,248.62,6.94,11542
32,2024-08-15,888.5,1615.2,314.68,85.2,111.43,241.17,1.42,11543
32,2024-08-16,809.06,1667.35,295.94,71.6,134.05,238.24,8.26,11544
32,2024-08-17,672.62,1586.77,300.42,79.41,97.13,218.93,9.79,11545
32,2024-08-18,976.43,1892.75,296.9,95.61,125.42,270.98,9.87,11546
32,2024-08-19,884.57,1561.07,259.2,94.12,82.27,230.5,5.52,11547
32,2024-08-20,783.3,1522.54,328.49,74.16,115.17,225.88,3.68,11548
32,2024-08-21,818.76,1912.27,281.0,76.93,147.32,258.91,8.65,11549
32,2024-08-22,775.59,1849.34,287.29,93.76,103.73,248.75,1.83,11550
32,2024-08-23,779.96,1647.69,237.18,84.97,96.53999999999999,227.68,8.03,11551
32,2024-08-24,858.19,1524.79,378.44,74.88,126.41,237.02,6.35,11552
32,2024-08-25,871.24,1728.88,259.39,85.53,114.92,244.81,9.82,11553
32,2024-08-26,735.22,1791.73,305.42,87.97,107.32,242.2,1.07,11554
32,2024-08-27,937.58,1569.93,279.5,89.31,100.05,238.14,7.73,11555
32,2024-08-28,886.41,1729.41,301.19,74.15,143.43,250.79,4.3,11556
32,2024-08-29,822.9100000000001,1607.21,335.16,104.87,66.75,234.93,1.59,11557
32,2024-08-30,990.21,1895.13,348.06,93.64,136.1,277.02,0.57,11558
32,2024-08-31,806.63,1638.41,276.11,88.7,94.74,232.38,9.09,11559
32,2024-09-01,793.67,1497.22,304.75,71.35,116.87,222.72,8.57,11560
32,2024-09-02,873.39,1108.21,283.89,72.58,81.41,193.53,4.85,11561
32,2024-09-03,856.87,1437.88,336.49,82.12,98.89999999999999,225.0,4.43,11562
32,2024-09-04,728.15,1761.83,310.44,96.22,87.61,238.73,1.69,11563
32,2024-09-05,723.02,1557.27,319.7,80.86,98.25,222.35,0.63,11564
32,2024-09-06,818.58,1769.18,327.14,117.39,56.74,247.14,3.82,11565
32,2024-09-07,743.83,1612.88,233.87,60.65,137.77,223.12,9.0,11566
32,2024-09-08,676.12,1622.88,305.13,71.04,118.32,223.48,8.69,11567
32,2024-09-09,785.91,1479.68,240.98,76.36,97.95,214.46,2.82,11568
32,2024-09-10,849.33,1747.24,263.4,107.71,70.6,243.08,4.02,11569
32,2024-09-11,889.16,1641.32,290.86,57.18,167.75,243.71,1.56,11570
32,2024-09-12,839.78,1332.42,304.61,66.64,114.4,212.61,6.18,11571
32,2024-09-13,824.21,1661.62,316.69,82.77,114.72,240.0,0.86,11572
32,2024-09-14,777.3100000000001,1695.45,299.15,83.01,111.17,237.31,4.0,11573
32,2024-09-15,846.14,1524.7,273.19,89.34,85.75,225.54,7.92,11574
32,2024-09-16,691.94,1672.1,305.14,83.03,100.84,228.23,2.33,11575
32,2024-09-17,855.87,1513.86,383.41,61.83,151.68,237.33,7.97,11576
32,2024-09-18,869.11,1510.6,335.1,94.51,82.51,231.34,2.05,11577
32,2024-09-19,834.54,1667.59,278.26,98.14,81.73,236.8,5.79,11578
32,2024-09-20,897.99,1478.57,253.95,95.39,72.27,223.86,7.21,11579
32,2024-09-21,798.1899999999999,1477.76,338.07,58.32,144.79,225.38,5.87,11580
32,2024-09-22,857.13,1558.68,276.67,68.16,132.94,231.46,9.2,11581
32,2024-09-23,850.29,1599.15,318.04,95.85,85.06,235.89,1.25,11582
32,2024-09-24,1029.54,1659.87,293.52,78.19,141.91,256.24,7.95,11583
32,2024-09-25,731.08,1705.56,327.35,79.73,116.87,236.83,7.02,11584
32,2024-09-26,818.15,1465.49,315.32,74.57,110.76,222.74,5.86,11585
32,2024-09-27,681.33,1398.06,307.54,86.58,65.58,203.13,7.88,11586
32,2024-09-28,829.8,1646.27,248.24,79.53,113.4,233.36,5.41,11587
32,2024-09-29,731.87,1729.02,312.23,65.59,146.13,238.81,2.75,11588
32,2024-09-30,643.52,1571.66,323.68,58.78,136.32,218.73,5.4,11589
32,2024-10-01,828.66,1369.5,362.51,60.09,135.9,220.51,1.75,11590
32,2024-10-02,852.99,1807.09,302.2,78.69,138.83,254.38,1.41,11591
32,2024-10-03,656.25,1786.81,321.31,60.92,154.59,238.4,6.77,11592
32,2024-10-04,904.77,1563.48,294.12,96.05,84.17,235.43,8.35,11593
32,2024-10-05,805.03,1586.61,339.08,73.7,125.72,234.4,8.69,11594
32,2024-10-06,817.7,1574.06,319.34,84.48,102.15,231.84,9.12,11595
32,2024-10-07,817.4399999999999,1736.36,277.39,78.54,126.04,242.88,5.56,11596
32,2024-10-08,727.98,1438.73,312.7,71.12,105.73,212.48,5.38,11597
32,2024-10-09,819.72,1669.88,277.29,98.09,80.51,235.62,2.76,11598
32,2024-10-10,915.97,1913.15,267.66,98.54,112.55,264.65,9.34,11599
32,2024-10-11,870.42,1877.94,308.12,85.96,133.71,262.09,9.13,11600
32,2024-10-12,808.16,1518.65,318.63,85.76,93.04,225.95,6.34,11601
32,2024-10-13,765.8,1787.28,278.2,105.25,72.63,240.7,8.6,11602
32,2024-10-14,933.21,1724.74,318.62,113.19,71.27,252.86,2.74,11603
32,2024-10-15,844.89,1625.13,302.15,76.49,124.18,237.86,6.2,11604
32,2024-10-16,920.39,1546.01,273.58,61.74,150.5,236.17,9.96,11605
32,2024-10-17,784.6899999999999,1483.55,268.77,70.04,113.61,217.64,8.56,11606
32,2024-10-18,779.36,1718.16,339.13,102.38,78.91,241.44,9.12,11607
32,2024-10-19,950.47,1665.14,264.06,82.09,123.82,246.86,4.37,11608
32,2024-10-20,711.68,1535.74,307.92,76.61,102.32,218.73,7.03,11609
32,2024-10-21,776.49,2062.57,285.62,107.1,98.3,266.37,4.57,11610
32,2024-10-22,849.12,1549.48,297.67,66.88,135.87,231.93,4.35,11611
32,2024-10-23,819.37,1516.49,320.11,85.06,95.46000000000001,226.9,1.51,11612
32,2024-10-24,813.39,1671.37,282.46,79.22,118.3,237.17,4.47,11613
32,2024-10-25,748.49,1950.15,274.38,67.39,162.47,256.23,3.16,11614
32,2024-10-26,856.9300000000001,1770.28,318.01,90.37,113.79,251.95,0.98,11615
32,2024-10-27,905.5,1709.55,308.61,64.84,162.68,252.11,2.29,11616
32,2024-10-28,862.8100000000001,1479.07,321.19,84.3,97.68,227.57,0.26,11617
32,2024-10-29,713.9,1663.05,299.96,78.85,110.03,229.25,2.53,11618
32,2024-10-30,792.67,1633.22,376.24,96.62,86.97,238.84,2.79,11619
32,2024-10-31,859.64,1828.55,255.74,91.2,112.0,251.75,2.13,11620
32,2024-11-01,833.55,1497.32,268.24,70.92,118.09,223.06,7.71,11621
32,2024-11-02,791.4399999999999,1907.84,263.17,72.1,152.1,254.92,6.9,11622
32,2024-11-03,775.65,1727.8,296.34,77.34,125.34,240.19,3.24,11623
32,2024-11-04,849.14,1738.88,286.53,104.35,78.79,244.6,3.58,11624
32,2024-11-05,852.96,1631.9,311.9,86.32,107.07,239.17,0.78,11625
32,2024-11-06,784.16,1728.59,292.55,94.26,92.03,239.34,4.75,11626
32,2024-11-07,748.06,1689.52,265.22,88.83,92.61,230.72,5.52,11627
32,2024-11-08,923.16,1742.05,314.79,71.36,155.3,256.54,1.99,11628
32,2024-11-09,902.51,1738.81,294.73,82.23,129.16,251.79,0.61,11629
32,2024-11-10,907.96,1650.35,297.56,90.44,104.75,244.05,8.03,11630
32,2024-11-11,742.1800000000001,1655.79,244.6,77.81,108.69,226.34,8.86,11631
32,2024-11-12,797.77,1726.73,285.61,114.79,51.45,238.11,4.86,11632
32,2024-11-13,948.46,1609.67,319.54,86.42,114.92,246.31,8.01,11633
32,2024-11-14,822.59,1474.34,302.96,70.86,118.24,223.15,6.05,11634
32,2024-11-15,881.9399999999999,1552.78,266.07,96.45,77.19,229.97,1.79,11635
32,2024-11-16,846.61,1925.85,319.5,74.6,159.99,266.12,7.45,11636
32,2024-11-17,870.6700000000001,1585.73,294.46,87.8,99.53,235.07,6.68,11637
32,2024-11-18,785.11,1804.37,321.81,95.94,99.25,248.5,6.99,11638
32,2024-11-19,945.5699999999999,1481.67,253.91,68.84,130.38,230.42,0.48,11639
32,2024-11-20,883.8000000000001,1666.36,336.31,87.07,114.51,247.02,6.44,11640
32,2024-11-21,864.2,1824.61,261.01,88.68,117.66,252.46,2.86,11641
32,2024-11-22,884.46,1580.42,299.88,99.12,78.24,235.36,2.85,11642
32,2024-11-23,838.46,1755.5,338.67,86.44,120.37,251.18,0.63,11643
32,2024-11-24,821.53,1694.3,307.15,105.66,70.95,239.98,5.99,11644
32,2024-11-25,796.43,1719.66,321.88,73.63,136.59,243.83,8.48,11645
32,2024-11-26,936.2,1439.47,276.34,79.48,106.26,227.03,8.66,11646
32,2024-11-27,676.71,1620.16,302.22,86.95,85.97,221.76,4.93,11647
32,2024-11-28,802.95,1686.13,290.91,83.19,111.59,237.99,1.55,11648
32,2024-11-29,908.0,1704.66,273.11,67.9,152.77,248.53,7.98,11649
32,2024-11-30,836.24,1629.01,285.92,102.93,69.26,233.88,3.38,11650
32,2024-12-01,752.42,1769.64,364.02,72.31,144.01,248.18,3.87,11651
32,2024-12-02,736.13,1781.32,265.26,84.01,110.28,238.15,5.67,11652
32,2024-12-03,874.99,1636.62,271.49,87.45,103.43,237.9,9.42,11653
32,2024-12-04,760.54,1702.61,264.32,99.03,74.69,232.1,5.7,11654
32,2024-12-05,792.72,1497.01,326.52,72.13,117.39,224.47,1.07,11655
32,2024-12-06,787.25,1560.46,293.32,94.86,74.35000000000001,224.85,6.85,11656
32,2024-12-07,751.82,1735.47,312.33,88.96,102.03,239.25,8.5,11657
32,2024-12-08,816.87,1771.63,298.18,101.65,85.37,245.89,3.13,11658
32,2024-12-09,785.01,1511.64,319.38,87.08,87.47,223.24,4.8,11659
32,2024-12-10,760.5600000000001,1721.65,325.99,58.56,163.64,242.45,5.6,11660
32,2024-12-11,968.28,1701.88,363.16,97.42,108.48,259.14,7.29,11661
32,2024-12-12,854.2,1784.26,274.67,98.27,94.77000000000001,248.51,8.18,11662
32,2024-12-13,680.2,1653.1,359.55,91.22,86.87,229.66,7.6,11663
32,2024-12-14,856.21,1411.31,257.43,74.66,103.19,216.21,7.63,11664
32,2024-12-15,882.87,1802.68,304.04,109.29,80.33,254.33,4.61,11665
32,2024-12-16,803.87,1676.88,283.1,118.21,40.01,233.76,6.03,11666
32,2024-12-17,923.4399999999999,1785.85,330.44,113.09,77.78,258.46,0.3,11667
32,2024-12-18,892.61,1738.68,312.71,103.7,87.02,250.75,5.28,11668
32,2024-12-19,964.29,2092.08,363.22,125.48,91.03999999999999,290.88,5.43,11669
32,2024-12-20,798.52,1758.73,280.94,68.15,147.54,244.33,4.03,11670
32,2024-12-21,828.65,1681.46,283.22,75.94,127.48,239.74,1.09,11671
32,2024-12-22,833.69,1693.25,271.93,87.81,104.25,239.27,4.98,11672
32,2024-12-23,726.71,1810.93,354.83,88.72,111.81,247.41,7.66,11673
32,2024-12-24,882.0,1445.38,332.03,95.26,75.47,226.4,9.26,11674
32,2024-12-25,782.71,1380.48,281.61,84.39,75.69,208.39,2.41,11675
32,2024-12-26,846.39,1794.02,268.48,82.0,126.87,249.44,3.9,11676
32,2024-12-27,845.27,1510.94,280.15,69.79,124.03,226.42,4.78,11677
32,2024-12-28,840.18,1604.32,237.44,71.28,125.66,230.33,8.18,11678
32,2024-12-29,755.88,1759.9,303.44,100.08,81.73,240.09,4.54,11679
32,2024-12-30,810.4100000000001,1647.18,268.84,93.06,86.56,232.48,6.5,11680
33,2024-01-01,749.09,1789.03,305.44,77.1,130.14,549.15,8.66,11681
33,2024-01-02,754.44,1540.74,301.58,93.72,72.33,497.29,1.04,11682
33,2024-01-03,783.25,1549.04,341.19,77.47,112.38,515.39,8.84,11683
33,2024-01-04,629.09,1689.69,312.49,68.36,126.42,508.69,6.7,11684
33,2024-01-05,705.54,1576.65,339.66,105.43,51.32,500.14,4.21,11685
33,2024-01-06,776.9399999999999,1453.8,312.29,73.3,107.72,490.32,8.43,11686
33,2024-01-07,814.53,1759.9,291.62,98.5,89.6,549.74,8.06,11687
33,2024-01-08,833.65,1763.08,337.59,86.84,119.76,565.38,3.4,11688
33,2024-01-09,807.74,1710.36,283.81,104.19,71.86,536.03,5.66,11689
33,2024-01-10,769.57,1570.35,273.48,75.68,109.94,503.83,9.02,11690
33,2024-01-11,867.31,1609.9,318.42,74.22,131.08,540.18,3.73,11691
33,2024-01-12,850.25,1848.57,335.53,90.5,122.48,584.5,1.97,11692
33,2024-01-13,778.16,1677.47,292.69,74.09,126.65,530.84,7.76,11693
33,2024-01-14,834.0699999999999,1746.44,310.45,99.14,90.85,554.56,0.74,11694
33,2024-01-15,896.42,1963.63,276.54,86.73,140.19,605.4399999999999,5.97,11695
33,2024-01-16,754.75,1502.01,347.74,89.54,81.39999999999999,499.58,2.4,11696
33,2024-01-17,998.59,1349.97,301.97,78.37,108.35,510.69,8.42,11697
33,2024-01-18,851.25,1899.02,306.43,80.87,143.94,590.66,6.27,11698
33,2024-01-19,780.03,1561.45,287.31,86.83,89.26,504.85,1.98,11699
33,2024-01-20,897.0,1555.83,305.32,71.03999999999999,133.72,533.31,7.08,11700
33,2024-01-21,917.9399999999999,1775.18,354.41,107.26,90.24,584.09,7.0,11701
33,2024-01-22,800.6,1688.48,296.71,88.29,101.98,535.71,3.6,11702
33,2024-01-23,732.36,1898.09,307.54,95.63,102.53,564.48,2.11,11703
33,2024-01-24,930.08,1610.39,325.37,74.96,136.67,553.93,6.8,11704
33,2024-01-25,899.02,1676.76,326.44,86.22,117.84,559.11,9.34,11705
33,2024-01-26,798.63,1471.72,343.03,52.6,156.15,507.98,4.23,11706
33,2024-01-27,871.47,1740.94,266.47,103.88,80.17,551.34,4.66,11707
33,2024-01-28,957.38,1698.63,313.89,110.93,75.13,568.09,1.25,11708
33,2024-01-29,845.18,1774.66,250.32,72.73,141.6,555.2,7.61,11709
33,2024-01-30,854.27,1548.79,346.91,81.3,112.43,529.87,0.03,11710
33,2024-01-31,893.29,1713.31,269.29,72.58,142.44,556.37,1.27,11711
33,2024-02-01,762.2,1414.65,282.24,90.8,64.33,470.56,7.71,11712
33,2024-02-02,811.1,1740.07,302.18,99.25,86.82,547.09,3.81,11713
33,2024-02-03,837.6,1692.31,296.03,99.43,83.73,541.62,8.53,11714
33,2024-02-04,832.34,1433.75,279.35,86.9,80.77,488.35,1.25,11715
33,2024-02-05,747.36,1590.71,291.74,69.37,124.25,508.23,1.15,11716
33,2024-02-06,811.63,1490.56,272.08,65.74,125.95,497.9,2.21,11717
33,2024-02-07,815.83,1789.85,293.73,81.34,127.26,559.4399999999999,2.86,11718
33,2024-02-08,853.61,1530.92,299.35,96.45,75.5,514.07,5.79,11719
33,2024-02-09,766.11,1717.4,361.73,117.3,49.92,542.28,0.71,11720
33,2024-02-10,833.91,1744.74,358.1,74.44,144.8,568.08,7.74,11721
33,2024-02-11,893.4,1711.61,272.2,99.36,88.99,551.8,6.55,11722
33,2024-02-12,873.3100000000001,1793.49,284.23,84.92,125.28,569.03,3.7,11723
33,2024-02-13,870.48,1558.87,250.5,92.85,82.26,513.88,2.92,11724
33,2024-02-14,924.2,1657.73,277.51,97.54,90.89,548.63,1.85,11725
33,2024-02-15,767.14,1556.62,329.42,84.77,95.77,510.07,6.71,11726
33,2024-02-16,974.36,1553.04,325.44,62.72,159.85,553.56,3.33,11727
33,2024-02-17,964.47,1768.4,277.06,89.67999999999999,121.6,579.8100000000001,1.45,11728
33,2024-02-18,829.15,1716.79,294.56,89.41,105.19,546.31,0.63,11729
33,2024-02-19,781.41,1816.93,337.94,97.13,99.4,563.89,5.47,11730
33,2024-02-20,730.44,1508.88,304.72,66.99,120.4,491.65,2.79,11731
33,2024-02-21,798.86,1767.81,278.38,76.78,130.98,549.47,0.23,11732
33,2024-02-22,901.13,1796.25,245.8,78.56,137.18,568.61,6.36,11733
33,2024-02-23,903.54,1528.44,313.04,74.11,126.3,530.2,4.53,11734
33,2024-02-24,794.12,1730.03,307.53,78.84,125.54,546.48,2.48,11735
33,2024-02-25,795.54,1806.56,267.6,74.38,138.22,554.8100000000001,6.3,11736
33,2024-02-26,788.31,1809.54,233.51,62.01,159.13,549.45,9.52,11737
33,2024-02-27,866.54,1381.37,311.19,85.85,84.19,491.26,0.17,11738
33,2024-02-28,781.46,1729.95,315.82,61.21,160.26,548.78,5.95,11739
33,2024-02-29,841.7,1525.26,258.47,71.24000000000001,120.06,506.99,2.6,11740
33,2024-03-01,792.07,1783.73,320.48,86.36,116.91,557.91,2.41,11741
33,2024-03-02,839.95,1827.94,281.29,102.19,90.54,565.55,4.82,11742
33,2024-03-03,995.15,1751.1,247.72,121.72,55.95,570.87,9.62,11743
33,2024-03-04,763.34,1781.88,284.45,69.56,143.91,547.78,9.08,11744
33,2024-03-05,856.3,1711.3,306.18,88.98,109.45,553.02,5.7,11745
33,2024-03-06,876.75,1736.68,242.32,64.54,156.46,553.8,6.56,11746
33,2024-03-07,850.12,1599.44,256.75,111.91,46.82,515.73,7.76,11747
33,2024-03-08,663.16,1574.27,251.43,64.31,120.28,481.21,3.32,11748
33,2024-03-09,834.08,1789.12,252.48,95.0,97.53,552.29,6.69,11749
33,2024-03-10,737.06,1449.12,323.04,81.39,88.13,482.19,8.45,11750
33,2024-03-11,850.65,1314.92,291.95,72.63,100.48,473.48,0.16,11751
33,2024-03-12,929.04,1394.88,302.49,75.62,111.4,506.43,1.37,11752
33,2024-03-13,771.65,1665.09,318.65,81.45,112.63,530.89,7.74,11753
33,2024-03-14,669.77,1641.53,320.4,88.62,85.96,505.12,5.42,11754
33,2024-03-15,781.76,1358.26,324.67,58.78,128.92,477.42,0.35,11755
33,2024-03-16,847.82,1330.37,349.73,88.69,75.46,484.56,5.02,11756
33,2024-03-17,887.16,1814.72,263.31,100.77,95.0,568.98,5.25,11757
33,2024-03-18,902.17,1771.05,302.42,69.24,159.12,576.71,8.23,11758
33,2024-03-19,783.39,1644.65,361.82,64.84,149.35,540.74,6.59,11759
33,2024-03-20,788.61,1487.39,301.95,79.4,99.03999999999999,496.16,5.27,11760
33,2024-03-21,917.69,1666.06,324.83,103.59,83.67,557.24,1.84,11761
33,2024-03-22,880.08,1824.85,278.15,89.08,120.16,574.62,4.26,11762
33,2024-03-23,787.0600000000001,1704.58,299.97,82.87,113.41,537.79,1.04,11763
33,2024-03-24,779.37,1541.31,306.87,70.71,121.38,507.54,3.87,11764
33,2024-03-25,764.42,1764.52,265.31,79.89,119.68,538.86,1.06,11765
33,2024-03-26,709.29,1855.35,273.71,86.51,110.77,546.42,7.56,11766
33,2024-03-27,839.66,1638.14,315.36,71.18,136.94,540.23,1.58,11767
33,2024-03-28,896.58,1555.98,355.09,98.74,83.29,538.15,4.34,11768
33,2024-03-29,816.39,1592.2,359.18,84.77,107.27,532.76,1.97,11769
33,2024-03-30,772.4399999999999,1731.92,242.3,100.17,74.32,525.79,9.19,11770
33,2024-03-31,905.5600000000001,1584.28,276.71,75.77,125.15,534.13,0.19,11771
33,2024-04-01,699.29,1537.47,314.45,87.52,80.12,489.4,1.85,11772
33,2024-04-02,746.29,1518.28,327.15,71.37,116.51,500.32,8.3,11773
33,2024-04-03,750.26,1604.93,321.41,83.7,100.31,514.92,9.74,11774
33,2024-04-04,841.17,1624.24,320.53,101.84,74.94,533.28,8.96,11775
33,2024-04-05,1034.47,1544.77,320.51,71.17,147.64,561.34,7.22,11776
33,2024-04-06,844.16,1776.58,295.38,71.58,148.43,564.5,5.33,11777
33,2024-04-07,853.14,1582.91,291.26,83.7,105.33,524.94,6.78,11778
33,2024-04-08,896.96,1716.3,254.46,82.73,121.37,552.92,7.94,11779
33,2024-04-09,773.62,1639.62,381.53,101.45,76.56,535.1,1.84,11780
33,2024-04-10,878.37,1522.59,327.31,71.4,130.03,527.33,8.21,11781
33,2024-04-11,948.55,1529.18,342.44,88.54,104.92,542.44,8.35,11782
33,2024-04-12,950.64,1714.29,277.38,100.38,93.5,564.52,4.55,11783
33,2024-04-13,925.1,1717.52,297.51,92.14,109.75,565.54,0.18,11784
33,2024-04-14,913.0,1578.87,303.27,100.38,78.77,535.34,6.81,11785
33,2024-04-15,817.89,1762.6,315.99,127.8,34.07,550.48,9.74,11786
33,2024-04-16,710.12,1776.1,344.9,80.21,122.69,546.11,6.67,11787
33,2024-04-17,832.77,1751.85,266.04,98.98,87.18,546.63,8.93,11788
33,2024-04-18,780.0699999999999,1478.7,319.94,58.55,140.79,500.05,4.63,11789
33,2024-04-19,978.13,1471.73,282.21,78.01,117.22,526.91,1.98,11790
33,2024-04-20,881.99,1788.38,324.92,71.66,156.26,580.17,8.31,11791
33,2024-04-21,903.12,1462.64,315.83,78.93,110.31,516.76,8.29,11792
33,2024-04-22,871.28,1559.71,309.54,90.49,93.07,526.32,7.68,11793
33,2024-04-23,857.91,1592.96,323.99,90.02,97.45,533.23,7.78,11794
33,2024-04-24,951.64,1649.71,310.43,83.35000000000001,124.47,561.53,6.68,11795
33,2024-04-25,790.9,1663.64,278.0,71.86,129.55,528.1,8.94,11796
33,2024-04-26,832.49,1495.1,271.93,75.56,108.82,501.09,2.22,11797
33,2024-04-27,851.62,1482.49,264.13,87.32,85.2,498.76,3.2,11798
33,2024-04-28,793.19,1609.61,311.79,54.45,162.55,527.69,6.2,11799
33,2024-04-29,826.59,1754.44,266.57,59.0,166.76,553.19,4.27,11800
33,2024-04-30,744.24,1665.03,304.78,67.18,137.07,525.31,0.12,11801
33,2024-05-01,829.99,1643.55,298.8,94.8,87.68,531.88,0.87,11802
33,2024-05-02,685.92,1569.63,273.38,58.1,136.71,490.29,8.6,11803
33,2024-05-03,834.26,1713.76,304.34,72.82,139.62,551.69,5.1,11804
33,2024-05-04,728.03,1569.92,288.78,72.5,113.69,499.14,6.96,11805
33,2024-05-05,739.86,1513.28,367.03,93.64,74.73,501.92,1.3,11806
