cashup_id,restaurant_id,bod_amount,sales,expenses,tax,delivery_charges,eod_amount,match,banking_id,cash_up_date,cashup_status
10087,28,432.7200000000026,2571.78,2126.46,219.26,80.87,797.1700000000022,True,10087,2024-08-19,Completed
10088,28,443.3700000000022,2702.31,1583.66,231.72,117.68,1444.340000000002,True,10088,2024-08-20,Completed
10089,28,1004.800000000002,2552.41,2147.33,218.63,105.65,1304.230000000002,True,10089,2024-08-21,Completed
10090,28,741.8900000000023,2757.95,1697.24,235.95,106.64,1695.960000000002,True,10090,2024-08-22,Completed
10091,28,318.2000000000023,2946.16,2042.83,251.65,104.47,1117.060000000002,True,10091,2024-08-23,Completed
10092,28,1061.780000000002,2798.35,2400.44,239.32,106.06,1353.630000000003,True,10092,2024-08-24,Completed
10093,28,338.5600000000028,2954.73,3258.84,255.28,177.32,-142.8699999999974,True,10093,2024-08-25,Completed
10094,28,-152.8699999999974,2847.37,2754.98,242.91,93.02000000000001,-153.4999999999978,True,10094,2024-08-26,Completed
10095,28,-163.4999999999978,2968.84,1508.65,253.89,112.32,1184.370000000002,True,10095,2024-08-27,Completed
10096,28,1116.350000000002,2579.32,2420.34,221.39,118.38,1156.950000000002,True,10096,2024-08-28,Completed
10097,28,57.90000000000168,3078.82,2982.12,264.24,140.05,14.55000000000217,True,10097,2024-08-29,Completed
10098,28,4.160000000002171,2855.21,2487.75,244.5,116.97,254.6500000000022,True,10098,2024-08-30,Completed
10099,28,166.7800000000022,2504.44,2448.3,214.55,104.22,118.7000000000014,True,10099,2024-08-31,Completed
10100,28,82.24000000000143,2783.09,1400.74,237.36,88.82,1375.770000000002,True,10100,2024-09-01,Completed
10101,28,1361.170000000002,2752.86,1354.31,236.09,121.82,2637.900000000002,True,10101,2024-09-02,Completed
10102,28,921.5600000000024,2689.19,2280.43,230.44,113.92,1216.400000000003,True,10102,2024-09-03,Completed
10103,28,216.1000000000029,2608.6,2238.29,224.79,141.31,445.1000000000026,True,10103,2024-09-04,Completed
10104,28,211.6000000000026,2630.16,2670.25,222.94,50.48,121.0300000000025,True,10104,2024-09-05,Completed
10105,28,37.82000000000249,3087.51,2955.59,263.05,92.16,77.58000000000251,True,10105,2024-09-06,Completed
10106,28,64.85000000000251,2557.44,3319.72,219.1,107.03,-804.4599999999971,True,10106,2024-09-07,Completed
10107,28,-814.4599999999971,2846.41,1515.7,241.61,63.09,453.1600000000028,True,10107,2024-09-08,Completed
10108,28,208.0500000000027,2815.87,3605.58,240.49,98.97999999999999,-680.6399999999971,True,10108,2024-09-09,Completed
10109,28,-690.6399999999971,2417.83,2363.29,206.08,74.58,-710.6799999999972,True,10109,2024-09-10,Completed
10110,28,-720.6799999999972,2804.51,1676.15,241.45,146.96,260.7200000000025,True,10110,2024-09-11,Completed
10111,28,48.42000000000252,2555.63,1501.57,219.5,120.67,981.8100000000021,True,10111,2024-09-12,Completed
10112,28,669.3100000000021,2547.39,2641.49,218.73,118.52,456.6900000000023,True,10112,2024-09-13,Completed
10113,28,58.73000000000235,2632.96,2325.29,225.18,100.79,265.6100000000023,True,10113,2024-09-14,Completed
10114,28,1.120000000002335,2746.11,2648.37,235.48,120.69,-21.82999999999805,True,10114,2024-09-15,Completed
10115,28,-31.82999999999805,2758.74,3279.07,237.42,141.81,-693.9699999999984,True,10115,2024-09-16,Completed
10116,28,-703.9699999999984,2964.88,2151.62,256.19,178.35,-69.05999999999821,True,10116,2024-09-17,Completed
10117,28,-79.05999999999821,3057.91,2298.65,261.66,119.9,560.3000000000017,True,10117,2024-09-18,Completed
10118,28,441.8000000000017,2860.24,3139.36,245.87,139.9,22.78000000000119,True,10118,2024-09-19,Completed
10119,28,5.110000000001193,2678.67,1599.01,228.71,92.34,992.4300000000011,True,10119,2024-09-20,Completed
10120,28,830.340000000001,2861.36,802.04,244.41,101.89,2787.770000000001,True,10120,2024-09-21,Completed
10121,28,1324.230000000001,3041.86,1262.64,260.6,127.07,2976.380000000001,True,10121,2024-09-22,Completed
10122,28,1578.950000000001,2715.58,3500.4,232.33,106.02,688.1100000000015,True,10122,2024-09-23,Completed
10123,28,530.0700000000015,2839.01,1678.17,242.87,109.72,1581.190000000002,True,10123,2024-09-24,Completed
10124,28,756.5000000000016,2722.75,1111.33,232.56,96.47,2271.450000000002,True,10124,2024-09-25,Completed
10125,28,2079.160000000002,2647.94,1912.46,227.14,117.04,2697.600000000002,True,10125,2024-09-26,Completed
10126,28,120.4300000000021,2692.92,2275.89,230.3,102.65,434.8100000000023,True,10126,2024-09-27,Completed
10127,28,69.49000000000234,2683.53,2213.31,228.8,85.31,454.4000000000023,True,10127,2024-09-28,Completed
10128,28,242.4900000000023,2894.91,1057.68,245.0,46.12,2033.600000000002,True,10128,2024-09-29,Completed
10129,28,501.1800000000021,2849.78,2078.13,244.16,120.28,1152.550000000002,True,10129,2024-09-30,Completed
10130,28,1094.420000000002,2795.72,2170.35,238.65,95.27,1624.520000000001,True,10130,2024-10-01,Completed
10131,28,1008.450000000001,2952.79,2086.79,251.81,94.85,1779.600000000001,True,10131,2024-10-02,Completed
10132,28,1231.830000000001,2774.55,2418.46,235.55,62.31,1525.610000000001,True,10132,2024-10-03,Completed
10133,28,1212.680000000001,3017.09,1999.19,257.71,106.79,2123.790000000001,True,10133,2024-10-04,Completed
10134,28,935.6900000000014,2848.8,3220.11,242.01,67.94,496.4400000000015,True,10134,2024-10-05,Completed
10135,28,445.3100000000015,2767.84,2565.69,236.9,109.69,537.7700000000009,True,10135,2024-10-06,Completed
10136,28,162.2700000000009,2586.39,2497.67,221.99,118.17,132.8200000000007,True,10136,2024-10-07,Completed
10137,28,51.11000000000068,2842.61,2930.48,243.11,107.95,-144.7099999999993,True,10137,2024-10-08,Completed
10138,28,-154.7099999999993,2769.43,1423.89,235.67,76.19,1114.640000000001,True,10138,2024-10-09,Completed
10139,28,754.530000000001,3030.9,1535.08,258.38,94.64,2155.710000000001,True,10139,2024-10-10,Completed
10140,28,410.450000000001,2965.57,1795.2,252.8,92.19,1488.630000000001,True,10140,2024-10-11,Completed
10141,28,1446.970000000001,2893.14,1877.54,247.35,108.02,2354.550000000002,True,10141,2024-10-12,Completed
10142,28,1335.980000000001,2977.82,1739.73,254.63,112.23,2461.840000000001,True,10142,2024-10-13,Completed
10143,28,272.7300000000009,2558.16,2407.19,220.31,135.5,288.2000000000007,True,10143,2024-10-14,Completed
10144,28,85.38000000000073,2744.09,1618.12,236.25,142.88,1068.470000000001,True,10144,2024-10-15,Completed
10145,28,603.5400000000006,3096.150000000001,2537.31,266.49,161.13,1001.250000000001,True,10145,2024-10-16,Completed
10146,28,401.3800000000015,2641.19,2313.75,224.78,73.3,655.5200000000016,True,10146,2024-10-17,Completed
10147,28,118.8000000000015,2959.77,1412.05,253.31,117.18,1549.340000000002,True,10147,2024-10-18,Completed
10148,28,323.6200000000015,2785.12,1933.36,236.62,66.9,1108.480000000002,True,10148,2024-10-19,Completed
10149,28,793.4500000000016,2695.65,2195.84,231.81,134.17,1159.090000000001,True,10149,2024-10-20,Completed
10150,28,82.38000000000102,2845.52,2511.93,244.49,135.88,280.0900000000012,True,10150,2024-10-21,Completed
10151,28,90.60000000000116,2578.7,2572.99,220.67,101.73,-5.419999999998694,True,10151,2024-10-22,Completed
10152,28,-15.41999999999869,2890.35,2318.84,248.31,137.89,418.2000000000011,True,10152,2024-10-23,Completed
10153,28,286.480000000001,2919.99,2033.83,250.26,124.83,1047.810000000001,True,10153,2024-10-24,Completed
10154,28,421.5100000000009,2974.79,2271.39,255.42,138.3,986.6100000000013,True,10154,2024-10-25,Completed
10155,28,4.49000000000126,2812.01,2930.26,240.55,108.2,-221.9599999999988,True,10155,2024-10-26,Completed
10156,28,-231.9599999999988,2708.92,3191.43,231.44,97.36999999999999,-811.8399999999984,True,10156,2024-10-27,Completed
10157,28,-821.8399999999984,2619.38,1868.74,225.82,144.95,-216.1499999999982,True,10157,2024-10-28,Completed
10158,28,-226.1499999999982,2682.34,3561.69,227.75,60.63,-1166.129999999998,True,10158,2024-10-29,Completed
10159,28,-1176.129999999998,2884.31,906.65,245.65,84.06,717.4700000000016,True,10159,2024-10-30,Completed
10160,28,407.4900000000016,2814.2,2766.5,242.36,149.42,305.7700000000019,True,10160,2024-10-31,Completed
10161,28,155.6100000000019,2984.03,2070.32,254.09,85.55,983.770000000002,True,10161,2024-11-01,Completed
10162,28,116.2200000000021,2374.81,3659.9,202.61,78.02,-1246.889999999998,True,10162,2024-11-02,Completed
10163,28,-1256.889999999998,2985.93,1905.6,257.8,174.57,-351.1299999999977,True,10163,2024-11-03,Completed
10164,28,-361.1299999999977,2836.93,1402.69,243.58,131.76,941.350000000002,True,10164,2024-11-04,Completed
10165,28,128.090000000002,2771.4,2871.33,236.99,103.96,-75.79999999999787,True,10165,2024-11-05,Completed
10166,28,-85.79999999999787,3015.56,1728.42,256.23,73.47,1127.870000000002,True,10166,2024-11-06,Completed
10167,28,441.710000000002,2795.67,1497.37,237.85,75.69,1664.320000000002,True,10167,2024-11-07,Completed
10168,28,1244.720000000002,2716.89,2347.89,233.0,119.27,1494.450000000002,True,10168,2024-11-08,Completed
10169,28,1193.320000000002,2775.06,1682.29,236.4,82.18,2203.910000000002,True,10169,2024-11-09,Completed
10170,28,1517.270000000002,2742.9,1484.39,234.02,90.47,2685.310000000002,True,10170,2024-11-10,Completed
10171,28,1766.120000000002,2954.41,3073.49,251.94,94.68,1552.360000000002,True,10171,2024-11-11,Completed
10172,28,494.0700000000018,2758.67,2364.08,237.67,148.56,740.1000000000017,True,10172,2024-11-12,Completed
10173,28,93.48000000000172,2969.3,1960.93,254.75,133.15,968.700000000002,True,10173,2024-11-13,Completed
10174,28,94.31000000000199,2559.88,3430.03,218.6,88.75,-864.5899999999988,True,10174,2024-11-14,Completed
10175,28,-874.5899999999988,2750.89,2126.82,234.85,93.74,-344.2599999999991,True,10175,2024-11-15,Completed
10176,28,-354.2599999999991,2946.9,2486.3,251.7,104.11,2.230000000001056,True,10176,2024-11-16,Completed
10177,28,-7.769999999998944,2958.4,2817.14,254.02,137.71,-4.219999999999317,True,10177,2024-11-17,Completed
10178,28,-14.21999999999932,2779.67,3275.6,239.19,142.32,-652.4699999999991,True,10178,2024-11-18,Completed
10179,28,-662.4699999999991,2498.12,2394.18,213.37,88.27,-646.799999999999,True,10179,2024-11-19,Completed
10180,28,-656.799999999999,2909.47,3552.55,251.78,185.01,-1484.889999999999,True,10180,2024-11-20,Completed
10181,28,-1494.889999999999,2643.53,2871.56,227.14,126.2,-1849.119999999999,True,10181,2024-11-21,Completed
10182,28,-1859.119999999999,2773.57,1658.77,238.79,144.7,-889.0199999999988,True,10182,2024-11-22,Completed
10183,28,-899.0199999999988,2754.53,1618.98,235.77,109.24,127.2900000000009,True,10183,2024-11-23,Completed
10184,28,38.96000000000089,3140.88,2300.63,268.06,105.89,773.320000000001,True,10184,2024-11-24,Completed
10185,28,452.4700000000009,2590.43,1489.63,220.01,60.89,1492.380000000001,True,10185,2024-11-25,Completed
10186,28,777.9900000000013,3000.54,1230.35,256.86,120.24,2427.940000000001,True,10186,2024-11-26,Completed
10187,28,623.2900000000013,2935.74,1808.04,250.61,100.33,1650.660000000002,True,10187,2024-11-27,Completed
10188,28,734.2100000000016,2884.03,2127.66,245.66,85.4,1405.180000000002,True,10188,2024-11-28,Completed
10189,28,1295.150000000002,2778.05,2235.78,238.55,129.72,1707.700000000001,True,10189,2024-11-29,Completed
10190,28,1355.220000000001,2659.5,1046.3,228.1,117.03,2851.390000000001,True,10190,2024-11-30,Completed
10191,28,367.0500000000006,2791.679999999999,1537.91,239.32,119.6,1501.22,True,10191,2024-12-01,Completed
10192,28,709.46,2738.29,2971.79,234.55,113.02,362.9400000000005,True,10192,2024-12-02,Completed
10193,28,292.3200000000005,3000.4,2041.12,257.39,133.56,1118.040000000001,True,10193,2024-12-03,Completed
10194,28,153.2100000000008,2709.23,2389.02,231.11,87.98,385.440000000001,True,10194,2024-12-04,Completed
10195,28,230.440000000001,2561.68,1451.11,218.8,90.51,1250.500000000001,True,10195,2024-12-05,Completed
10196,28,386.9800000000009,2646.37,2863.44,227.46,129.4,40.51000000000121,True,10196,2024-12-06,Completed
10197,28,2.910000000001212,2806.02,2150.01,240.29,113.7,545.2200000000009,True,10197,2024-12-07,Completed
10198,28,470.9100000000009,2623.2,2893.65,224.08,93.81,106.6500000000009,True,10198,2024-12-08,Completed
10199,28,67.11000000000095,2751.42,2336.33,233.97,71.47,410.7300000000012,True,10199,2024-12-09,Completed
10200,28,346.5300000000012,2517.94,2309.05,213.02,38.02,517.4000000000005,True,10200,2024-12-10,Completed
10201,28,135.9500000000006,2771.38,1859.28,237.75,124.24,923.8100000000009,True,10201,2024-12-11,Completed
10202,28,110.9500000000008,2938.27,1740.25,252.25,135.94,1173.030000000001,True,10202,2024-12-12,Completed
10203,28,867.8800000000007,2822.82,3391.4,240.37,81.3,218.0000000000002,True,10203,2024-12-13,Completed
10204,28,156.3200000000002,2833.35,1638.64,241.41,85.36,1265.67,True,10204,2024-12-14,Completed
10205,28,936.1500000000001,2679.81,1657.61,231.68,164.53,1793.82,True,10205,2024-12-15,Completed
10206,28,310.6400000000001,2973.69,1980.79,253.36,89.42,1214.12,True,10206,2024-12-16,Completed
10207,28,189.8199999999999,2699.48,1180.93,231.83,126.74,1581.63,True,10207,2024-12-17,Completed
10208,28,790.2400000000001,2781.27,1443.0,238.34,117.76,2010.75,True,10208,2024-12-18,Completed
10209,28,561.2300000000002,2411.07,2187.35,205.21,67.88,717.0700000000003,True,10209,2024-12-19,Completed
10210,28,14.12000000000023,2823.5,2901.29,241.86,117.5,-181.1699999999996,True,10210,2024-12-20,Completed
10211,28,-191.1699999999996,2624.89,3349.04,225.17,116.67,-1031.99,True,10211,2024-12-21,Completed
10212,28,-1041.99,2920.2,2816.6,250.8,137.75,-1076.14,True,10212,2024-12-22,Completed
10213,28,-1086.14,2656.62,1308.34,227.45,107.92,154.2200000000001,True,10213,2024-12-23,Completed
10214,28,121.1400000000001,2776.17,2759.4,236.87,91.38,46.5299999999994,True,10214,2024-12-24,Completed
10215,28,8.499999999999403,2682.63,1743.81,229.48,103.75,843.5699999999997,True,10215,2024-12-25,Completed
10216,28,238.3099999999997,2591.93,589.42,220.36,65.48,2175.34,True,10216,2024-12-26,Completed
10217,28,2114.12,2941.01,2968.85,249.93,71.83,2014.449999999999,True,10217,2024-12-27,Completed
10218,28,1009.869999999999,2661.23,2991.54,227.54,99.84,579.7199999999995,True,10218,2024-12-28,Completed
10219,28,462.9199999999994,2527.92,2596.98,216.72,109.02,284.8399999999997,True,10219,2024-12-29,Completed
10220,28,21.8899999999997,2810.69,2340.08,239.18,77.53,414.97,True,10220,2024-12-30,Completed
10221,29,0.0,2598.85,3548.42,222.18,97.3,-1046.87,True,10221,2024-01-01,Completed
10222,29,-1056.87,2859.87,2384.1,246.45,155.49,-736.5899999999997,True,10222,2024-01-02,Completed
10223,29,-746.5899999999997,2922.65,2654.8,252.36,171.86,-650.5999999999998,True,10223,2024-01-03,Completed
10224,29,-660.5999999999998,2537.26,1168.76,216.63,87.32,620.5799999999999,True,10224,2024-01-04,Completed
10225,29,133.1999999999999,2768.18,2399.94,235.76,80.8,420.6399999999996,True,10225,2024-01-05,Completed
10226,29,127.0099999999996,2636.94,2792.79,223.14,41.31,-70.15000000000015,True,10226,2024-01-06,Completed
10227,29,-80.15000000000015,2740.11,1691.91,234.42,106.1,861.9499999999995,True,10227,2024-01-07,Completed
10228,29,844.8799999999994,2707.43,3686.33,233.23,145.31,-279.3300000000004,True,10228,2024-01-08,Completed
10229,29,-289.3300000000004,3137.04,2586.88,270.86,183.36,77.46999999999946,True,10229,2024-01-09,Completed
10230,29,19.82999999999946,2553.74,1740.04,216.55,51.0,782.5299999999993,True,10230,2024-01-10,Completed
10231,29,7.799999999999272,2783.16,1900.06,237.78,99.67,791.2299999999992,True,10231,2024-01-11,Completed
10232,29,777.3499999999992,2842.8,1344.89,242.71,97.88,2177.379999999999,True,10232,2024-01-12,Completed
10233,29,1099.949999999999,2414.16,2158.51,204.78,49.65,1305.949999999999,True,10233,2024-01-13,Completed
10234,29,1033.669999999999,2727.51,1271.08,233.13,99.17999999999999,2390.92,True,10234,2024-01-14,Completed
10235,29,721.5599999999997,2698.51,1639.76,229.87,79.84,1700.47,True,10235,2024-01-15,Completed
10236,29,1007.89,2894.19,941.98,248.55,136.08,2824.02,True,10236,2024-01-16,Completed
10237,29,1182.46,2983.81,2895.24,254.78,104.28,1166.750000000001,True,10237,2024-01-17,Completed
10238,29,170.1500000000007,2601.28,2470.72,222.36,95.71,205.0000000000005,True,10238,2024-01-18,Completed
10239,29,1.740000000000521,2705.64,1993.21,232.15,122.93,591.2400000000005,True,10239,2024-01-19,Completed
10240,29,64.97000000000048,2711.84,3090.26,231.24,85.05,-398.4999999999998,True,10240,2024-01-20,Completed
10241,29,-408.4999999999998,2517.0,1903.55,214.64,80.09,124.86,True,10241,2024-01-21,Completed
10242,29,17.14000000000004,2683.53,1834.22,229.76,108.45,758.0,True,10242,2024-01-22,Completed
10243,29,245.42,3032.52,2913.48,260.1,134.4,230.0599999999996,True,10243,2024-01-23,Completed
10244,29,28.52999999999957,2770.51,1430.57,237.47,118.46,1250.01,True,10244,2024-01-24,Completed
10245,29,139.6299999999994,2795.35,1498.75,239.72,123.02,1313.21,True,10245,2024-01-25,Completed
10246,29,447.3399999999996,2940.18,2507.99,251.88,122.26,757.2700000000002,True,10246,2024-01-26,Completed
10247,29,150.7200000000003,2936.87,1238.5,250.38,92.09,1757.0,True,10247,2024-01-27,Completed
10248,29,585.5800000000002,2862.06,2474.66,245.8,134.6,838.3800000000005,True,10248,2024-01-28,Completed
10249,29,4.170000000000414,2623.7,1183.71,224.77,110.26,1333.900000000001,True,10249,2024-01-29,Completed
10250,29,716.5700000000007,2854.06,2600.07,245.66,148.47,822.0900000000004,True,10250,2024-01-30,Completed
10251,29,546.0500000000004,2706.92,3571.32,231.27,96.59,-414.9399999999999,True,10251,2024-01-31,Completed
10252,29,-424.9399999999999,2653.85,2386.53,225.14,55.58,-213.2000000000003,True,10252,2024-02-01,Completed
10253,29,-223.2000000000003,2693.55,2952.08,229.52,81.37,-563.1,True,10253,2024-02-02,Completed
10254,29,-573.1,2866.43,3454.68,246.13,133.59,-1294.94,True,10254,2024-02-03,Completed
10255,29,-1304.94,2556.09,3041.41,218.16,85.85,-1876.109999999999,True,10255,2024-02-04,Completed
10256,29,-1886.109999999999,2622.38,1781.69,227.44,179.0,-1224.42,True,10256,2024-02-05,Completed
10257,29,-1234.42,2465.28,1410.42,210.78,92.99000000000001,-272.5500000000002,True,10257,2024-02-06,Completed
10258,29,-282.5500000000002,2649.12,2359.66,226.35,95.60000000000001,-88.6899999999997,True,10258,2024-02-07,Completed
10259,29,-98.6899999999997,2658.38,1798.47,228.03,118.33,642.8900000000004,True,10259,2024-02-08,Completed
10260,29,509.8200000000004,2924.04,860.54,250.38,119.22,2454.100000000001,True,10260,2024-02-09,Completed
10261,29,1883.360000000001,2778.48,2743.89,239.53,153.89,1764.060000000001,True,10261,2024-02-10,Completed
10262,29,1739.350000000001,2796.08,2054.62,239.87,124.49,2356.320000000002,True,10262,2024-02-11,Completed
10263,29,396.1000000000015,3114.7,2522.62,266.54,122.66,865.5200000000012,True,10263,2024-02-12,Completed
10264,29,481.5300000000012,2934.28,1659.22,250.65,104.14,1652.450000000001,True,10264,2024-02-13,Completed
10265,29,146.0200000000011,2824.95,2166.75,240.34,76.16,728.0600000000012,True,10265,2024-02-14,Completed
10266,29,436.2400000000012,2710.6,1692.68,232.42,118.52,1335.640000000001,True,10266,2024-02-15,Completed
10267,29,1070.320000000002,2811.32,2437.43,241.01,121.81,1322.400000000002,True,10267,2024-02-16,Completed
10268,29,1191.990000000002,2824.55,1693.96,240.79,88.9,2233.680000000002,True,10268,2024-02-17,Completed
10269,29,1908.500000000002,2901.58,2625.68,246.93,80.27,2104.130000000002,True,10269,2024-02-18,Completed
10270,29,289.6400000000019,2680.89,1576.05,229.07,97.16,1297.320000000002,True,10270,2024-02-19,Completed
10271,29,569.0800000000015,2917.73,3617.97,249.59,113.2,-244.3599999999985,True,10271,2024-02-20,Completed
10272,29,-254.3599999999985,2810.96,2624.69,241.45,133.48,-201.5699999999983,True,10272,2024-02-21,Completed
10273,29,-211.5699999999983,2753.51,1169.36,237.24,148.53,1224.050000000002,True,10273,2024-02-22,Completed
10274,29,254.440000000002,2824.37,2701.75,242.7,136.4,240.6600000000018,True,10274,2024-02-23,Completed
10275,29,198.3300000000017,3039.18,2603.0,260.11,120.59,513.9200000000016,True,10275,2024-02-24,Completed
10276,29,143.4000000000016,2833.02,2096.5,241.71,93.94,785.9800000000018,True,10276,2024-02-25,Completed
10277,29,86.48000000000184,2703.4,884.24,230.44,83.61,1822.030000000002,True,10277,2024-02-26,Completed
10278,29,1112.570000000002,2715.12,1673.52,231.9,95.77000000000001,2058.400000000002,True,10278,2024-02-27,Completed
10279,29,316.1100000000019,2804.34,1033.69,239.74,104.63,1982.130000000001,True,10279,2024-02-28,Completed
10280,29,253.4800000000014,2700.05,2654.41,232.24,135.79,163.3300000000013,True,10280,2024-02-29,Completed
10281,29,81.58000000000126,2681.96,2522.07,230.89,140.02,101.4500000000012,True,10281,2024-03-01,Completed
10282,29,15.98000000000116,2590.18,3141.93,222.04,112.48,-648.2499999999991,True,10282,2024-03-02,Completed
10283,29,-658.2499999999991,2877.21,1097.15,246.11,110.18,1011.630000000001,True,10283,2024-03-03,Completed
10284,29,148.0600000000009,2688.77,1724.46,230.44,114.71,997.6600000000008,True,10284,2024-03-04,Completed
10285,29,248.3700000000008,2444.24,1377.42,209.06,93.14,1222.05,True,10285,2024-03-05,Completed
10286,29,1191.01,2867.86,2327.61,245.87,123.86,1607.400000000001,True,10286,2024-03-06,Completed
10287,29,719.5500000000008,2795.099999999999,2388.82,239.62,121.06,1004.77,True,10287,2024-03-07,Completed
10288,29,138.86,3029.29,2083.09,257.89,86.02,999.04,True,10288,2024-03-08,Completed
10289,29,765.87,2705.06,1982.13,232.2,124.55,1364.25,True,10289,2024-03-09,Completed
10290,29,523.3399999999998,2978.46,2640.95,256.5,157.72,703.1299999999999,True,10290,2024-03-10,Completed
10291,29,118.4699999999999,2975.73,2307.9,256.61,166.4,619.9000000000002,True,10291,2024-03-11,Completed
10292,29,9.920000000000186,2786.02,2168.64,238.73,117.35,509.9500000000002,True,10292,2024-03-12,Completed
10293,29,443.6300000000002,2958.53,2087.52,253.09,114.15,1200.49,True,10293,2024-03-13,Completed
10294,29,1019.64,2708.4,1966.39,231.78,106.71,1654.94,True,10294,2024-03-14,Completed
10295,29,186.3400000000004,2766.08,2469.97,238.75,159.95,322.5000000000003,True,10295,2024-03-15,Completed
10296,29,297.9100000000003,2533.99,2674.15,215.0,53.97,103.78,True,10296,2024-03-16,Completed
10297,29,48.39,2841.08,2341.69,241.17,62.85,484.9299999999997,True,10297,2024-03-17,Completed
10298,29,13.00999999999971,2609.18,2761.4,223.23,102.1,-241.3100000000005,True,10298,2024-03-18,Completed
10299,29,-251.3100000000005,2857.21,1664.09,243.56,89.07000000000001,852.7399999999997,True,10299,2024-03-19,Completed
10300,29,652.5199999999996,2903.74,2653.75,249.96,151.39,751.1199999999998,True,10300,2024-03-20,Completed
10301,29,671.7799999999997,2783.55,2116.26,240.1,156.97,1182.1,True,10301,2024-03-21,Completed
10302,29,802.7299999999997,2707.12,807.46,231.46,102.05,2600.339999999999,True,10302,2024-03-22,Completed
10303,29,2138.169999999999,2883.93,2065.1,248.49,155.68,2801.319999999999,True,10303,2024-03-23,Completed
10304,29,709.2799999999988,2947.65,1622.28,252.06,111.36,1923.289999999999,True,10304,2024-03-24,Completed
10305,29,1333.339999999999,3083.63,1982.12,264.51,136.11,2298.739999999999,True,10305,2024-03-25,Completed
10306,29,1586.129999999999,3046.55,3475.03,261.06,128.74,1028.909999999998,True,10306,2024-03-26,Completed
10307,29,943.1599999999983,2822.51,1459.0,242.17,126.52,2180.149999999998,True,10307,2024-03-27,Completed
10308,29,1857.249999999998,2810.49,2674.96,241.84,144.18,1848.599999999998,True,10308,2024-03-28,Completed
10309,29,602.8499999999979,2471.85,2298.88,211.93,107.48,668.3399999999979,True,10309,2024-03-29,Completed
10310,29,317.5899999999979,2803.12,3419.62,241.24,144.58,-443.4900000000021,True,10310,2024-03-30,Completed
10311,29,-453.4900000000021,2565.66,1499.92,218.38,71.73,540.5199999999977,True,10311,2024-03-31,Completed
10312,29,59.79999999999768,2809.34,2510.1,239.87,97.05,261.9899999999977,True,10312,2024-04-01,Completed
10313,29,153.4399999999977,2750.48,2290.04,236.38,133.92,479.9599999999979,True,10313,2024-04-02,Completed
10314,29,170.6699999999979,3060.77,1911.2,259.65,63.44,1256.799999999998,True,10314,2024-04-03,Completed
10315,29,816.5499999999977,2788.58,904.1,240.45,155.01,2546.019999999998,True,10315,2024-04-04,Completed
10316,29,1307.139999999998,2690.84,1169.27,229.95,97.53,2731.179999999997,True,10316,2024-04-05,Completed
10317,29,601.6999999999971,2608.47,2609.29,223.71,114.35,486.5299999999969,True,10317,2024-04-06,Completed
10318,29,378.7399999999969,2948.33,2402.77,250.89,80.89,843.409999999997,True,10318,2024-04-07,Completed
10319,29,695.509999999997,2601.94,1447.41,222.5,98.36,1751.679999999997,True,10319,2024-04-08,Completed
10320,29,1655.939999999997,2751.22,1969.3,237.62,162.76,2275.099999999997,True,10320,2024-04-09,Completed
10321,29,1868.589999999997,2388.42,2819.55,203.32,67.06,1370.399999999996,True,10321,2024-04-10,Completed
10322,29,1035.759999999997,2794.81,1413.69,239.41,116.67,2300.209999999996,True,10322,2024-04-11,Completed
10323,29,905.4499999999964,2866.74,1643.0,243.12,57.77,2071.419999999996,True,10323,2024-04-12,Completed
10324,29,748.0399999999959,2305.36,2915.39,198.57,122.73,15.27999999999568,True,10324,2024-04-13,Completed
10325,29,4.549999999995681,2959.7,3090.6,250.72,52.9,-179.2500000000045,True,10325,2024-04-14,Completed
10326,29,-189.2500000000045,2784.41,1096.03,240.88,175.65,1323.479999999996,True,10326,2024-04-15,Completed
10327,29,631.0699999999957,2781.68,1272.84,240.36,167.63,1972.279999999995,True,10327,2024-04-16,Completed
10328,29,1189.689999999995,2751.72,2237.93,236.11,124.01,1579.469999999995,True,10328,2024-04-17,Completed
10329,29,386.3299999999954,2861.3,2583.55,245.27,123.64,540.4399999999949,True,10329,2024-04-18,Completed
10330,29,350.0699999999949,2938.61,2051.28,252.34,137.02,1100.379999999995,True,10330,2024-04-19,Completed
10331,29,413.9999999999947,2907.3,3056.85,248.87,116.86,147.5899999999948,True,10331,2024-04-20,Completed
10332,29,34.31999999999481,2937.8,2167.23,251.55,119.9,684.9899999999949,True,10332,2024-04-21,Completed
10333,29,151.7699999999949,3049.27,3375.91,261.77,141.86,-316.7300000000049,True,10333,2024-04-22,Completed
10334,29,-326.7300000000049,2740.29,826.35,234.69,113.3,1473.909999999995,True,10334,2024-04-23,Completed
10335,29,476.089999999995,2709.09,1117.96,231.18,89.68,1977.539999999995,True,10335,2024-04-24,Completed
10336,29,1131.779999999995,2477.98,2119.2,211.36,80.36,1410.199999999995,True,10336,2024-04-25,Completed
10337,29,1085.029999999995,2443.7,3206.29,209.12,95.98,226.459999999995,True,10337,2024-04-26,Completed
10338,29,132.799999999995,3195.79,1737.57,273.37,122.91,1468.109999999996,True,10338,2024-04-27,Completed
10339,29,588.3899999999956,2968.24,3134.54,255.85,162.92,259.1699999999956,True,10339,2024-04-28,Completed
10340,29,110.1799999999956,2823.5,2278.94,241.6,110.21,544.5299999999957,True,10340,2024-04-29,Completed
